,event_id,footy_index,scoring_team,goal_order,t_footy,t_bf_home,found_goal_home,year,goalcount_home_before,goalcount_away_before,goalcount_home_after,goalcount_away_after
358,29076414,71754.0,home,3.0,45.0,,0.0,19,2,0,3,0
359,29076415,316196.0,away,1.0,41.0,41.0,1.0,19,0,0,0,1
360,29076418,316193.0,away,1.0,5.0,4.0,1.0,19,0,0,0,1
361,29076418,10643.0,home,1.0,47.0,46.0,1.0,19,0,1,1,1
362,29076437,328013.0,away,1.0,24.0,23.0,1.0,19,0,0,0,1
363,29076437,358568.0,away,2.0,42.0,42.0,1.0,19,0,1,0,2
364,29076440,22465.0,home,1.0,2.0,,0.0,19,0,0,1,0
365,29076440,328015.0,away,1.0,33.0,,0.0,19,1,0,1,1
366,29076440,358570.0,away,2.0,47.0,,0.0,19,1,1,1,2
367,29076441,22466.0,home,1.0,3.0,3.0,1.0,19,0,0,1,0
368,29076441,53021.0,home,2.0,26.0,26.0,1.0,19,1,0,2,0
369,29076441,328016.0,away,1.0,34.0,34.0,1.0,19,2,0,2,1
370,29076490,27390.0,home,1.0,16.0,16.0,1.0,19,0,0,1,0
371,29076490,57945.0,home,2.0,20.0,20.0,1.0,19,1,0,2,0
372,29076490,88500.0,home,3.0,45.0,45.0,1.0,19,2,0,3,0
373,29076491,27389.0,home,1.0,42.0,42.0,1.0,19,0,0,1,0
374,29076508,332941.0,away,1.0,8.0,8.0,1.0,19,0,0,0,1
375,29077485,317761.0,away,1.0,8.0,8.0,1.0,19,0,0,0,1
376,29077726,27396.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
377,29077726,57951.0,home,2.0,44.0,44.0,1.0,19,1,0,2,0
378,29077754,22467.0,home,1.0,16.0,16.0,1.0,19,0,0,1,0
379,29077774,27394.0,home,1.0,28.0,27.0,1.0,19,0,0,1,0
380,29077776,27392.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
381,29077777,27393.0,home,1.0,19.0,18.0,1.0,19,0,0,1,0
382,29077778,332945.0,away,1.0,35.0,35.0,1.0,19,0,0,0,1
383,29079271,320958.0,away,1.0,32.0,32.0,1.0,19,0,0,0,1
384,29080206,7357.0,home,1.0,10.0,10.0,1.0,19,0,0,1,0
385,29080206,37912.0,home,2.0,18.0,17.0,1.0,19,1,0,2,0
386,29080207,312911.0,away,1.0,20.0,20.0,1.0,19,0,0,0,1
387,29080208,7358.0,home,1.0,11.0,12.0,1.0,19,0,0,1,0
388,29080208,312908.0,away,1.0,49.0,50.0,1.0,19,1,0,1,1
389,29080209,7360.0,home,1.0,28.0,28.0,1.0,19,0,0,1,0
390,29080210,7356.0,home,1.0,6.0,7.0,1.0,19,0,0,1,0
391,29080211,7359.0,home,1.0,19.0,19.0,1.0,19,0,0,1,0
392,29080211,312909.0,away,1.0,33.0,33.0,1.0,19,1,0,1,1
393,29080221,314683.0,away,1.0,1.0,1.0,1.0,19,0,0,0,1
394,29080223,314679.0,away,1.0,3.0,3.0,1.0,19,0,0,0,1
395,29080223,345234.0,away,2.0,17.0,16.0,1.0,19,0,1,0,2
396,29080224,314680.0,away,1.0,3.0,2.0,1.0,19,0,0,0,1
397,29080227,7362.0,home,1.0,22.0,22.0,1.0,19,0,0,1,0
398,29080227,312912.0,away,1.0,35.0,35.0,1.0,19,1,0,1,1
399,29080232,314684.0,away,1.0,41.0,41.0,1.0,19,0,0,0,1
400,29080234,314686.0,away,1.0,38.0,38.0,1.0,19,0,0,0,1
401,29080235,9137.0,home,1.0,3.0,2.0,1.0,19,0,0,1,0
402,29080235,314687.0,away,1.0,47.0,46.0,1.0,19,1,0,1,1
403,29081593,25720.0,home,1.0,27.0,26.0,1.0,19,0,0,1,0
404,29081593,56275.0,home,2.0,37.0,37.0,1.0,19,1,0,2,0
405,29081595,331271.0,away,1.0,29.0,29.0,1.0,19,0,0,0,1
406,29081595,361826.0,away,2.0,36.0,35.0,1.0,19,0,1,0,2
407,29081598,331275.0,away,1.0,4.0,4.0,1.0,19,0,0,0,1
408,29081598,361830.0,away,2.0,15.0,15.0,1.0,19,0,1,0,2
409,29081598,25725.0,home,1.0,25.0,25.0,1.0,19,0,2,1,2
410,29081598,392385.0,away,3.0,46.0,46.0,1.0,19,1,2,1,3
411,29081599,331273.0,away,1.0,9.0,9.0,1.0,19,0,0,0,1
412,29081602,331272.0,away,1.0,16.0,16.0,1.0,19,0,0,0,1
413,29082902,334312.0,away,1.0,30.0,29.0,1.0,19,0,0,0,1
414,29082906,28764.0,home,1.0,11.0,11.0,1.0,19,0,0,1,0
415,29082909,334318.0,away,1.0,6.0,6.0,1.0,19,0,0,0,1
416,29082910,28766.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
417,29082910,334316.0,away,1.0,28.0,28.0,1.0,19,1,0,1,1
418,29082910,59321.0,home,2.0,31.0,31.0,1.0,19,1,1,2,1
419,29082910,364871.0,away,2.0,49.0,49.0,1.0,19,2,1,2,2
420,29082911,28767.0,home,1.0,42.0,42.0,1.0,19,0,0,1,0
421,29082916,12215.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
422,29082919,317766.0,away,1.0,44.0,44.0,1.0,19,0,0,0,1
423,29082920,12217.0,home,1.0,10.0,10.0,1.0,19,0,0,1,0
424,29082920,317767.0,away,1.0,39.0,38.0,1.0,19,1,0,1,1
425,29082920,348322.0,away,2.0,41.0,40.0,1.0,19,1,1,1,2
426,29082922,12219.0,home,1.0,35.0,35.0,1.0,19,0,0,1,0
427,29082923,12218.0,home,1.0,26.0,25.0,1.0,19,0,0,1,0
428,29082949,27399.0,home,1.0,34.0,34.0,1.0,19,0,0,1,0
429,29082949,332949.0,away,1.0,45.0,44.0,1.0,19,1,0,1,1
430,29082950,332951.0,away,1.0,37.0,37.0,1.0,19,0,0,0,1
431,29082954,27400.0,home,1.0,24.0,23.0,1.0,19,0,0,1,0
432,29082954,57955.0,home,2.0,43.0,43.0,1.0,19,1,0,2,0
433,29082958,332955.0,away,1.0,7.0,8.0,1.0,19,0,0,0,1
434,29082958,27405.0,home,1.0,12.0,12.0,1.0,19,0,1,1,1
435,29082958,363510.0,away,2.0,15.0,15.0,1.0,19,1,1,1,2
436,29082959,332954.0,away,1.0,40.0,40.0,1.0,19,0,0,0,1
437,29085576,316201.0,away,1.0,48.0,48.0,1.0,19,0,0,0,1
438,29085593,324081.0,away,1.0,6.0,6.0,1.0,19,0,0,0,1
439,29085593,354636.0,away,2.0,14.0,13.0,1.0,19,0,1,0,2
440,29085798,10654.0,home,1.0,41.0,41.0,1.0,19,0,0,1,0
441,29085802,10652.0,home,1.0,24.0,24.0,1.0,19,0,0,1,0
442,29085804,316203.0,away,1.0,38.0,38.0,1.0,19,0,0,0,1
443,29085824,18534.0,home,1.0,48.0,48.0,1.0,19,0,0,1,0
444,29085825,324085.0,away,1.0,4.0,5.0,1.0,19,0,0,0,1
445,29085825,354640.0,away,2.0,20.0,21.0,1.0,19,0,1,0,2
446,29085853,24374.0,home,1.0,40.0,40.0,1.0,19,0,0,1,0
447,29086030,18537.0,home,1.0,5.0,6.0,1.0,19,0,0,1,0
448,29086034,18538.0,home,1.0,35.0,34.0,1.0,19,0,0,1,0
449,29086161,10650.0,home,1.0,31.0,31.0,1.0,19,0,0,1,0
450,29086161,41205.0,home,2.0,34.0,34.0,1.0,19,1,0,2,0
451,29086170,10658.0,home,1.0,7.0,7.0,1.0,19,0,0,1,0
452,29086170,316208.0,away,1.0,28.0,28.0,1.0,19,1,0,1,1
453,29087056,306809.0,away,1.0,24.0,24.0,1.0,19,0,0,0,1
454,29089161,320961.0,away,1.0,33.0,34.0,1.0,19,0,0,0,1
455,29089161,15411.0,home,1.0,40.0,41.0,1.0,19,0,1,1,1
456,29089250,24378.0,home,1.0,24.0,25.0,1.0,19,0,0,1,0
457,29089251,329929.0,away,1.0,30.0,30.0,1.0,19,0,0,0,1
458,29089647,307443.0,away,1.0,18.0,19.0,1.0,19,0,0,0,1
459,29089647,337998.0,away,2.0,42.0,43.0,1.0,19,0,1,0,2
460,29089649,1894.0,home,1.0,5.0,5.0,1.0,19,0,0,1,0
461,29089650,1895.0,home,1.0,20.0,20.0,1.0,19,0,0,1,0
462,29089652,307446.0,away,1.0,37.0,38.0,1.0,19,0,0,0,1
463,29089653,1897.0,home,1.0,16.0,16.0,1.0,19,0,0,1,0
464,29090256,314690.0,away,1.0,7.0,7.0,1.0,19,0,0,0,1
465,29090256,9140.0,home,1.0,27.0,27.0,1.0,19,0,1,1,1
466,29090256,345245.0,away,2.0,45.0,45.0,1.0,19,1,1,1,2
467,29090257,9139.0,home,1.0,25.0,25.0,1.0,19,0,0,1,0
468,29090259,9142.0,home,1.0,16.0,16.0,1.0,19,0,0,1,0
469,29090259,39697.0,home,2.0,46.0,46.0,1.0,19,1,0,2,0
470,29090261,9144.0,home,1.0,5.0,5.0,1.0,19,0,0,1,0
471,29090263,9146.0,home,1.0,1.0,1.0,1.0,19,0,0,1,0
472,29090263,314696.0,away,1.0,11.0,10.0,1.0,19,1,0,1,1
473,29090263,39701.0,home,2.0,44.0,43.0,1.0,19,1,1,2,1
474,29090264,314695.0,away,1.0,9.0,9.0,1.0,19,0,0,0,1
475,29090267,314697.0,away,1.0,22.0,22.0,1.0,19,0,0,0,1
476,29090267,9147.0,home,1.0,28.0,28.0,1.0,19,0,1,1,1
477,29090301,22470.0,home,1.0,15.0,15.0,1.0,19,0,0,1,0
478,29090303,328022.0,away,1.0,5.0,5.0,1.0,19,0,0,0,1
479,29090303,22472.0,home,1.0,45.0,45.0,1.0,19,0,1,1,1
480,29090303,358577.0,away,2.0,46.0,46.0,1.0,19,1,1,1,2
481,29090305,328023.0,away,1.0,38.0,38.0,1.0,19,0,0,0,1
482,29090309,22474.0,home,1.0,5.0,5.0,1.0,19,0,0,1,0
483,29090309,53029.0,home,2.0,29.0,28.0,1.0,19,1,0,2,0
484,29090312,22475.0,home,1.0,9.0,9.0,1.0,19,0,0,1,0
485,29090312,328025.0,away,1.0,24.0,24.0,1.0,19,1,0,1,1
486,29090317,328027.0,away,1.0,33.0,,0.0,19,0,0,0,1
487,29090317,22477.0,home,1.0,45.0,,0.0,19,0,1,1,1
488,29090319,328029.0,away,1.0,11.0,11.0,1.0,19,0,0,0,1
489,29090319,358584.0,away,2.0,36.0,36.0,1.0,19,0,1,0,2
490,29090319,22479.0,home,1.0,43.0,42.0,1.0,19,0,2,1,2
491,29090411,322341.0,away,1.0,31.0,31.0,1.0,19,0,0,0,1
492,29090411,352896.0,away,2.0,46.0,46.0,1.0,19,0,1,0,2
493,29090411,16791.0,home,1.0,47.0,47.0,1.0,19,0,2,1,2
494,29090412,16792.0,home,1.0,25.0,24.0,1.0,19,0,0,1,0
495,29090412,47347.0,home,2.0,26.0,25.0,1.0,19,1,0,2,0
496,29090414,16793.0,home,1.0,36.0,35.0,1.0,19,0,0,1,0
497,29090419,322346.0,away,1.0,28.0,28.0,1.0,19,0,0,0,1
498,29090419,16796.0,home,1.0,41.0,41.0,1.0,19,0,1,1,1
499,29090420,322347.0,away,1.0,32.0,32.0,1.0,19,0,0,0,1
500,29090421,322348.0,away,1.0,26.0,26.0,1.0,19,0,0,0,1
501,29090938,10660.0,home,1.0,7.0,7.0,1.0,19,0,0,1,0
502,29090938,41215.0,home,2.0,37.0,36.0,1.0,19,1,0,2,0
503,29090942,10662.0,home,1.0,15.0,14.0,1.0,19,0,0,1,0
504,29090942,316212.0,away,1.0,20.0,19.0,1.0,19,1,0,1,1
505,29090944,10661.0,home,1.0,27.0,27.0,1.0,19,0,0,1,0
506,29090948,10664.0,home,1.0,2.0,1.0,1.0,19,0,0,1,0
507,29090951,316215.0,away,1.0,7.0,7.0,1.0,19,0,0,0,1
508,29090951,10665.0,home,1.0,33.0,33.0,1.0,19,0,1,1,1
509,29090962,25727.0,home,1.0,19.0,19.0,1.0,19,0,0,1,0
510,29090964,25728.0,home,1.0,16.0,16.0,1.0,19,0,0,1,0
511,29090964,56283.0,home,2.0,45.0,45.0,1.0,19,1,0,2,0
512,29090966,331279.0,away,1.0,24.0,23.0,1.0,19,0,0,0,1
513,29090966,361834.0,away,2.0,32.0,31.0,1.0,19,0,1,0,2
514,29090966,25729.0,home,1.0,39.0,38.0,1.0,19,0,2,1,2
515,29090970,25730.0,home,1.0,37.0,36.0,1.0,19,0,0,1,0
516,29090974,25732.0,home,1.0,30.0,30.0,1.0,19,0,0,1,0
517,29090976,331283.0,away,1.0,36.0,35.0,1.0,19,0,0,0,1
518,29091345,306811.0,away,1.0,37.0,37.0,1.0,19,0,0,0,1
519,29091531,312923.0,away,1.0,17.0,16.0,1.0,19,0,0,0,1
520,29091531,7373.0,home,1.0,42.0,41.0,1.0,19,0,1,1,1
521,29091533,312916.0,away,1.0,2.0,2.0,1.0,19,0,0,0,1
522,29091533,343471.0,away,2.0,7.0,7.0,1.0,19,0,1,0,2
523,29091533,7366.0,home,1.0,13.0,14.0,1.0,19,0,2,1,2
524,29091534,7365.0,home,1.0,13.0,13.0,1.0,19,0,0,1,0
525,29091536,7374.0,home,1.0,8.0,8.0,1.0,19,0,0,1,0
526,29091540,7368.0,home,1.0,44.0,44.0,1.0,19,0,0,1,0
527,29091543,312925.0,away,1.0,5.0,5.0,1.0,19,0,0,0,1
528,29091543,343480.0,away,2.0,35.0,35.0,1.0,19,0,1,0,2
529,29092085,326809.0,away,1.0,7.0,8.0,1.0,19,0,0,0,1
530,29092085,21259.0,home,1.0,25.0,26.0,1.0,19,0,1,1,1
531,29092088,326805.0,away,1.0,35.0,36.0,1.0,19,0,0,0,1
532,29092088,357360.0,away,2.0,37.0,37.0,1.0,19,0,1,0,2
533,29092089,326804.0,away,1.0,14.0,14.0,1.0,19,0,0,0,1
534,29092089,21254.0,home,1.0,24.0,24.0,1.0,19,0,1,1,1
535,29092091,21253.0,home,1.0,29.0,28.0,1.0,19,0,0,1,0
536,29092092,21260.0,home,1.0,8.0,7.0,1.0,19,0,0,1,0
537,29092093,21257.0,home,1.0,10.0,,0.0,19,0,0,1,0
538,29092093,51812.0,home,2.0,30.0,,0.0,19,1,0,2,0
539,29092093,82367.0,home,3.0,35.0,,0.0,19,2,0,3,0
540,29092094,21256.0,home,1.0,35.0,35.0,1.0,19,0,0,1,0
541,29092924,1898.0,home,1.0,18.0,19.0,1.0,19,0,0,1,0
542,29092924,32453.0,home,2.0,49.0,50.0,1.0,19,1,0,2,0
543,29092931,307449.0,away,1.0,19.0,,0.0,19,0,0,0,1
544,29092931,338004.0,away,2.0,38.0,,0.0,19,0,1,0,2
545,29092931,368559.0,away,3.0,43.0,,0.0,19,0,2,0,3
546,29092931,1899.0,home,1.0,47.0,,0.0,19,0,3,1,3
547,29092934,1900.0,home,1.0,19.0,20.0,1.0,19,0,0,1,0
548,29092934,32455.0,home,2.0,35.0,36.0,1.0,19,1,0,2,0
549,29092941,1901.0,home,1.0,9.0,9.0,1.0,19,0,0,1,0
550,29093532,12223.0,home,1.0,41.0,41.0,1.0,19,0,0,1,0
551,29095820,1262.0,home,1.0,6.0,6.0,1.0,19,0,0,1,0
552,29095821,306813.0,away,1.0,33.0,33.0,1.0,19,0,0,0,1
553,29095821,337368.0,away,2.0,42.0,42.0,1.0,19,0,1,0,2
554,29096255,12228.0,home,1.0,40.0,40.0,1.0,19,0,0,1,0
555,29096278,12231.0,home,1.0,34.0,35.0,1.0,19,0,0,1,0
556,29096280,12226.0,home,1.0,24.0,24.0,1.0,19,0,0,1,0
557,29096292,12225.0,home,1.0,20.0,21.0,1.0,19,0,0,1,0
558,29096292,317775.0,away,1.0,24.0,,0.0,19,1,0,1,1
559,29096292,348330.0,away,2.0,39.0,,0.0,19,1,1,1,2
560,29096314,18542.0,home,1.0,21.0,21.0,1.0,19,0,0,1,0
561,29096317,18539.0,home,1.0,43.0,43.0,1.0,19,0,0,1,0
562,29096337,329931.0,away,1.0,38.0,38.0,1.0,19,0,0,0,1
563,29096337,360486.0,away,2.0,43.0,43.0,1.0,19,0,1,0,2
564,29096337,24381.0,home,1.0,46.0,45.0,1.0,19,0,2,1,2
565,29096352,27407.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
566,29096354,24385.0,home,1.0,9.0,9.0,1.0,19,0,0,1,0
567,29096354,329935.0,away,1.0,12.0,12.0,1.0,19,1,0,1,1
568,29096354,360490.0,away,2.0,22.0,23.0,1.0,19,1,1,1,2
569,29096357,24384.0,home,1.0,6.0,,0.0,19,0,0,1,0
570,29096357,54939.0,home,2.0,12.0,,0.0,19,1,0,2,0
571,29096357,85494.0,home,3.0,21.0,,0.0,19,2,0,3,0
572,29096358,24383.0,home,1.0,3.0,2.0,1.0,19,0,0,1,0
573,29096363,27409.0,home,1.0,15.0,15.0,1.0,19,0,0,1,0
574,29096365,27408.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
575,29096366,27410.0,home,1.0,10.0,11.0,1.0,19,0,0,1,0
576,29096369,28769.0,home,1.0,7.0,7.0,1.0,19,0,0,1,0
577,29096376,28773.0,home,1.0,49.0,50.0,1.0,19,0,0,1,0
578,29096377,334322.0,away,1.0,6.0,5.0,1.0,19,0,0,0,1
579,29096377,28772.0,home,1.0,14.0,14.0,1.0,19,0,1,1,1
580,29096378,28771.0,home,1.0,6.0,6.0,1.0,19,0,0,1,0
581,29096379,334320.0,away,1.0,14.0,14.0,1.0,19,0,0,0,1
582,29096379,28770.0,home,1.0,19.0,,0.0,19,0,1,1,1
583,29096467,320380.0,away,1.0,30.0,29.0,1.0,19,0,0,0,1
584,29096470,14833.0,home,1.0,11.0,11.0,1.0,19,0,0,1,0
585,29096470,320383.0,away,1.0,25.0,24.0,1.0,19,1,0,1,1
586,29096470,45388.0,home,2.0,27.0,26.0,1.0,19,1,1,2,1
587,29096471,320382.0,away,1.0,11.0,11.0,1.0,19,0,0,0,1
588,29096471,14832.0,home,1.0,37.0,38.0,1.0,19,0,1,1,1
589,29096472,14831.0,home,1.0,50.0,50.0,1.0,19,0,0,1,0
590,29096473,14828.0,home,1.0,32.0,32.0,1.0,19,0,0,1,0
591,29096473,45383.0,home,2.0,43.0,43.0,1.0,19,1,0,2,0
592,29096475,14835.0,home,1.0,34.0,33.0,1.0,19,0,0,1,0
593,29096476,14834.0,home,1.0,5.0,5.0,1.0,19,0,0,1,0
594,29096476,45389.0,home,2.0,27.0,27.0,1.0,19,1,0,2,0
595,29096476,75944.0,home,3.0,28.0,28.0,1.0,19,2,0,3,0
596,29096735,1266.0,home,1.0,40.0,40.0,1.0,19,0,0,1,0
597,29096735,31821.0,home,2.0,46.0,45.0,1.0,19,1,0,2,0
598,29096748,306817.0,away,1.0,4.0,4.0,1.0,19,0,0,0,1
599,29096748,1267.0,home,1.0,27.0,26.0,1.0,19,0,1,1,1
600,29096763,306820.0,away,1.0,13.0,12.0,1.0,19,0,0,0,1
601,29096763,337375.0,away,2.0,36.0,35.0,1.0,19,0,1,0,2
602,29096771,1269.0,home,1.0,10.0,10.0,1.0,19,0,0,1,0
603,29096780,1271.0,home,1.0,25.0,25.0,1.0,19,0,0,1,0
604,29097157,15414.0,home,1.0,7.0,8.0,1.0,19,0,0,1,0
605,29097157,320964.0,away,1.0,21.0,,0.0,19,1,0,1,1
606,29097157,45969.0,home,2.0,22.0,,0.0,19,1,1,2,1
607,29097158,15417.0,home,1.0,28.0,29.0,1.0,19,0,0,1,0
608,29097158,45972.0,home,2.0,40.0,40.0,1.0,19,1,0,2,0
609,29097159,320966.0,away,1.0,10.0,10.0,1.0,19,0,0,0,1
610,29097719,324095.0,away,1.0,21.0,20.0,1.0,19,0,0,0,1
611,29097719,354650.0,away,2.0,32.0,32.0,1.0,19,0,1,0,2
612,29097719,385205.0,away,3.0,38.0,38.0,1.0,19,0,2,0,3
613,29097720,324093.0,away,1.0,5.0,5.0,1.0,19,0,0,0,1
614,29097720,18543.0,home,1.0,30.0,30.0,1.0,19,0,1,1,1
615,29097746,27413.0,home,1.0,13.0,13.0,1.0,19,0,0,1,0
616,29097746,332963.0,away,1.0,42.0,42.0,1.0,19,1,0,1,1
617,29097746,57968.0,home,2.0,44.0,43.0,1.0,19,1,1,2,1
618,29097747,27412.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
619,29097747,57967.0,home,2.0,20.0,20.0,1.0,19,1,0,2,0
620,29097760,334325.0,away,1.0,32.0,32.0,1.0,19,0,0,0,1
621,29097760,364880.0,away,2.0,40.0,40.0,1.0,19,0,1,0,2
622,29097761,334326.0,away,1.0,35.0,,0.0,19,0,0,0,1
623,29097761,364881.0,away,2.0,39.0,,0.0,19,0,1,0,2
624,29097761,395436.0,away,3.0,43.0,,0.0,19,0,2,0,3
625,29097810,12232.0,home,1.0,15.0,15.0,1.0,19,0,0,1,0
626,29097810,42787.0,home,2.0,30.0,30.0,1.0,19,1,0,2,0
627,29097810,73342.0,home,3.0,40.0,40.0,1.0,19,2,0,3,0
628,29097866,27416.0,home,1.0,15.0,15.0,1.0,19,0,0,1,0
629,29097866,332966.0,away,1.0,45.0,44.0,1.0,19,1,0,1,1
630,29099522,320970.0,away,1.0,18.0,,0.0,19,0,0,0,1
631,29099522,351525.0,away,2.0,29.0,,0.0,19,0,1,0,2
632,29099550,1272.0,home,1.0,18.0,17.0,1.0,19,0,0,1,0
633,29099583,1273.0,home,1.0,21.0,21.0,1.0,19,0,0,1,0
634,29099583,306823.0,away,1.0,49.0,49.0,1.0,19,1,0,1,1
635,29100872,1902.0,home,1.0,33.0,33.0,1.0,19,0,0,1,0
636,29100903,307454.0,away,1.0,43.0,44.0,1.0,19,0,0,0,1
637,29101480,306824.0,away,1.0,12.0,12.0,1.0,19,0,0,0,1
638,29101480,337379.0,away,2.0,29.0,30.0,1.0,19,0,1,0,2
639,29101483,306825.0,away,1.0,38.0,37.0,1.0,19,0,0,0,1
640,29101483,337380.0,away,2.0,43.0,43.0,1.0,19,0,1,0,2
641,29102021,320377.0,away,1.0,5.0,4.0,1.0,19,0,0,0,1
642,29102021,14827.0,home,1.0,9.0,8.0,1.0,19,0,1,1,1
643,29102021,350932.0,away,2.0,19.0,19.0,1.0,19,1,1,1,2
644,29102021,381487.0,away,3.0,30.0,29.0,1.0,19,1,2,1,3
645,29102021,412042.0,away,4.0,43.0,42.0,1.0,19,1,3,1,4
646,29102029,312926.0,away,1.0,11.0,11.0,1.0,19,0,0,0,1
647,29102033,312929.0,away,1.0,40.0,40.0,1.0,19,0,0,0,1
648,29102034,7380.0,home,1.0,41.0,40.0,1.0,19,0,0,1,0
649,29102035,7385.0,home,1.0,43.0,43.0,1.0,19,0,0,1,0
650,29102036,312932.0,away,1.0,21.0,21.0,1.0,19,0,0,0,1
651,29102036,343487.0,away,2.0,26.0,27.0,1.0,19,0,1,0,2
652,29102036,374042.0,away,3.0,36.0,36.0,1.0,19,0,2,0,3
653,29102036,404597.0,away,4.0,42.0,,0.0,19,0,3,0,4
654,29102036,7382.0,home,1.0,46.0,,0.0,19,0,4,1,4
655,29102038,7381.0,home,1.0,16.0,16.0,1.0,19,0,0,1,0
656,29102039,7383.0,home,1.0,28.0,28.0,1.0,19,0,0,1,0
657,29102039,312933.0,away,1.0,32.0,32.0,1.0,19,1,0,1,1
658,29102041,312936.0,away,1.0,25.0,25.0,1.0,19,0,0,0,1
659,29102043,7387.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
660,29102964,314700.0,away,1.0,27.0,28.0,1.0,19,0,0,0,1
661,29102966,9152.0,home,1.0,24.0,23.0,1.0,19,0,0,1,0
662,29102966,39707.0,home,2.0,34.0,33.0,1.0,19,1,0,2,0
663,29102968,314704.0,away,1.0,16.0,15.0,1.0,19,0,0,0,1
664,29102968,345259.0,away,2.0,44.0,44.0,1.0,19,0,1,0,2
665,29102974,314699.0,away,1.0,14.0,14.0,1.0,19,0,0,0,1
666,29102974,345254.0,away,2.0,23.0,23.0,1.0,19,0,1,0,2
667,29102975,314705.0,away,1.0,26.0,25.0,1.0,19,0,0,0,1
668,29102984,9157.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
669,29102984,39712.0,home,2.0,13.0,13.0,1.0,19,1,0,2,0
670,29102984,70267.0,home,3.0,19.0,18.0,1.0,19,2,0,3,0
671,29102984,100822.0,home,4.0,25.0,24.0,1.0,19,3,0,4,0
672,29102985,9156.0,home,1.0,33.0,32.0,1.0,19,0,0,1,0
673,29103002,10666.0,home,1.0,42.0,42.0,1.0,19,0,0,1,0
674,29103004,10667.0,home,1.0,18.0,18.0,1.0,19,0,0,1,0
675,29103006,10668.0,home,1.0,42.0,42.0,1.0,19,0,0,1,0
676,29103008,316220.0,away,1.0,35.0,34.0,1.0,19,0,0,0,1
677,29103014,316221.0,away,1.0,14.0,14.0,1.0,19,0,0,0,1
678,29103015,10672.0,home,1.0,21.0,20.0,1.0,19,0,0,1,0
679,29103379,322350.0,away,1.0,9.0,8.0,1.0,19,0,0,0,1
680,29103379,352905.0,away,2.0,18.0,18.0,1.0,19,0,1,0,2
681,29103381,16799.0,home,1.0,42.0,41.0,1.0,19,0,0,1,0
682,29103387,322354.0,away,1.0,25.0,25.0,1.0,19,0,0,0,1
683,29103389,16803.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
684,29103389,322353.0,away,1.0,33.0,33.0,1.0,19,1,0,1,1
685,29103390,16808.0,home,1.0,13.0,12.0,1.0,19,0,0,1,0
686,29103390,47363.0,home,2.0,22.0,22.0,1.0,19,1,0,2,0
687,29103391,322357.0,away,1.0,23.0,22.0,1.0,19,0,0,0,1
688,29103392,322355.0,away,1.0,8.0,8.0,1.0,19,0,0,0,1
689,29103393,16806.0,home,1.0,31.0,31.0,1.0,19,0,0,1,0
690,29103424,21263.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
691,29103426,326812.0,away,1.0,33.0,34.0,1.0,19,0,0,0,1
692,29103428,21270.0,home,1.0,7.0,6.0,1.0,19,0,0,1,0
693,29103428,51825.0,home,2.0,38.0,38.0,1.0,19,1,0,2,0
694,29103429,21267.0,home,1.0,13.0,13.0,1.0,19,0,0,1,0
695,29103429,51822.0,home,2.0,33.0,33.0,1.0,19,1,0,2,0
696,29103430,21266.0,home,1.0,28.0,28.0,1.0,19,0,0,1,0
697,29103431,21265.0,home,1.0,43.0,43.0,1.0,19,0,0,1,0
698,29103432,21264.0,home,1.0,30.0,30.0,1.0,19,0,0,1,0
699,29103432,326814.0,away,1.0,46.0,45.0,1.0,19,1,0,1,1
700,29103435,21268.0,home,1.0,13.0,13.0,1.0,19,0,0,1,0
701,29103435,326818.0,away,1.0,34.0,33.0,1.0,19,1,0,1,1
702,29103436,21269.0,home,1.0,6.0,6.0,1.0,19,0,0,1,0
703,29103436,51824.0,home,2.0,24.0,23.0,1.0,19,1,0,2,0
704,29104002,1277.0,home,1.0,5.0,5.0,1.0,19,0,0,1,0
705,29104002,31832.0,home,2.0,8.0,8.0,1.0,19,1,0,2,0
706,29104403,12233.0,home,1.0,34.0,34.0,1.0,19,0,0,1,0
707,29104405,317785.0,away,1.0,20.0,19.0,1.0,19,0,0,0,1
708,29104407,317786.0,away,1.0,29.0,30.0,1.0,19,0,0,0,1
709,29104409,317788.0,away,1.0,14.0,15.0,1.0,19,0,0,0,1
710,29104409,12238.0,home,1.0,21.0,22.0,1.0,19,0,1,1,1
711,29104428,328033.0,away,1.0,20.0,20.0,1.0,19,0,0,0,1
712,29104429,328034.0,away,1.0,31.0,31.0,1.0,19,0,0,0,1
713,29104433,328039.0,away,1.0,44.0,44.0,1.0,19,0,0,0,1
714,29104434,22488.0,home,1.0,1.0,1.0,1.0,19,0,0,1,0
715,29104434,53043.0,home,2.0,21.0,21.0,1.0,19,1,0,2,0
716,29104434,83598.0,home,3.0,27.0,,0.0,19,2,0,3,0
