,event_id,goal_timings,scoring_team,goal_order,goalcount_home_before,goalcount_away_before,goalcount_home_after,goalcount_away_after
355053,27453530,83.0,away,2,2,1,2,2
80058,27453530,93.0,home,3,2,2,3,2
385608,27453530,106.0,away,3,3,2,3,3
310396,27453729,85.0,away,1,0,0,0,1
340951,27453729,91.0,away,2,0,1,0,2
310397,27453734,14.0,away,1,0,0,0,1
4847,27453734,28.0,home,1,0,1,1,1
35402,27453734,31.0,home,2,1,1,2,1
340952,27453734,78.0,away,2,2,1,2,2
4848,27453737,6.0,home,1,0,0,1,0
310398,27453737,28.0,away,1,1,0,1,1
340953,27453737,33.0,away,2,1,1,1,2
35403,27453737,96.0,home,2,1,2,2,2
334658,27453759,28.0,away,1,0,0,0,1
29108,27453759,76.0,home,1,0,1,1,1
59663,27453759,84.0,home,2,1,1,2,1
90218,27453759,90.0,home,3,2,1,3,1
2056,27453762,33.0,home,1,0,0,1,0
307606,27453762,46.0,away,1,1,0,1,1
338161,27453762,62.0,away,2,1,1,1,2
32611,27453762,65.0,home,2,1,2,2,2
63166,27453762,100.0,home,3,2,2,3,2
29109,27453764,14.0,home,1,0,0,1,0
334659,27453764,94.0,away,1,1,0,1,1
59664,27453764,98.0,home,2,1,1,2,1
307609,27453767,13.0,away,1,0,0,0,1
338164,27453767,24.0,away,2,0,1,0,2
368719,27453767,83.0,away,3,0,2,0,3
2059,27453767,89.0,home,1,0,3,1,3
399274,27453767,92.0,away,4,1,3,1,4
2057,27453769,93.0,home,1,0,0,1,0
2058,27453771,3.0,home,1,0,0,1,0
32613,27453771,4.0,home,2,1,0,2,0
307608,27453771,23.0,away,1,2,0,2,1
63168,27453771,39.0,home,3,2,1,3,1
2060,27453776,30.0,home,1,0,0,1,0
32615,27453776,103.0,home,2,1,0,2,0
3652,27454011,43.0,home,1,0,0,1,0
34207,27454011,64.0,home,2,1,0,2,0
64762,27454011,70.0,home,3,2,0,3,0
309204,27454017,5.0,away,1,0,0,0,1
3654,27454017,32.0,home,1,0,1,1,1
339759,27454017,64.0,away,2,1,1,1,2
370314,27454017,73.0,away,3,1,2,1,3
309205,27454019,66.0,away,1,0,0,0,1
339760,27454019,68.0,away,2,0,1,0,2
370315,27454019,105.0,away,3,0,2,0,3
3653,27454021,30.0,home,1,0,0,1,0
34208,27454021,90.0,home,2,1,0,2,0
2061,27454024,23.0,home,1,0,0,1,0
307611,27454024,68.0,away,1,1,0,1,1
32616,27454024,76.0,home,2,1,1,2,1
338166,27454024,87.0,away,2,2,1,2,2
2062,27454025,80.0,home,1,0,0,1,0
2063,27454027,13.0,home,1,0,0,1,0
307613,27454027,47.0,away,1,1,0,1,1
338168,27454027,61.0,away,2,1,1,1,2
368723,27454027,87.0,away,3,1,2,1,3
334660,27454145,42.0,away,1,0,0,0,1
29110,27454145,74.0,home,1,0,1,1,1
59665,27454145,87.0,home,2,1,1,2,1
90220,27454145,95.0,home,3,2,1,3,1
365215,27454145,105.0,away,2,3,1,3,2
120775,27454145,108.0,home,4,3,2,4,2
3651,27454270,33.0,home,1,0,0,1,0
309201,27454270,65.0,away,1,1,0,1,1
34206,27454270,91.0,home,2,1,1,2,1
3650,27454272,19.0,home,1,0,0,1,0
309200,27454272,46.0,away,1,1,0,1,1
34205,27454272,77.0,home,2,1,1,2,1
64760,27454272,81.0,home,3,2,1,3,1
29112,27454971,6.0,home,1,0,0,1,0
334662,27454971,34.0,away,1,1,0,1,1
365217,27454971,98.0,away,2,1,1,1,2
29111,27454972,61.0,home,1,0,0,1,0
334661,27454972,68.0,away,1,1,0,1,1
365216,27454972,102.0,away,2,1,1,1,2
3657,27454975,71.0,home,1,0,0,1,0
309207,27454975,76.0,away,1,1,0,1,1
34212,27454975,89.0,home,2,1,1,2,1
309206,27454977,24.0,away,1,0,0,0,1
3656,27454977,45.0,home,1,0,1,1,1
339761,27454977,72.0,away,2,1,1,1,2
29113,27454978,9.0,home,1,0,0,1,0
334663,27454978,40.0,away,1,1,0,1,1
59668,27454978,72.0,home,2,1,1,2,1
365218,27454978,97.0,away,2,2,1,2,2
395773,27454978,101.0,away,3,2,2,2,3
29114,27454979,99.0,home,1,0,0,1,0
2064,27454981,27.0,home,1,0,0,1,0
32619,27454981,71.0,home,2,1,0,2,0
307616,27454982,31.0,away,1,0,0,0,1
2065,27454983,75.0,home,1,0,0,1,0
32620,27454983,107.0,home,2,1,0,2,0
334665,27454985,32.0,away,1,0,0,0,1
324503,27454989,4.0,away,1,0,0,0,1
18953,27454989,76.0,home,1,0,1,1,1
49508,27454989,109.0,home,2,1,1,2,1
324499,27454990,26.0,away,1,0,0,0,1
355054,27454990,48.0,away,2,0,1,0,2
18949,27454990,78.0,home,1,0,2,1,2
324504,27454991,46.0,away,1,0,0,0,1
18954,27454991,91.0,home,1,0,1,1,1
324500,27454992,26.0,away,1,0,0,0,1
18950,27454992,38.0,home,1,0,1,1,1
49505,27454992,73.0,home,2,1,1,2,1
355055,27454992,99.0,away,2,2,1,2,2
18951,27454993,63.0,home,1,0,0,1,0
49506,27454993,66.0,home,2,1,0,2,0
80061,27454993,83.0,home,3,2,0,3,0
110616,27454993,89.0,home,4,3,0,4,0
141171,27454993,92.0,home,5,4,0,5,0
2069,27455016,8.0,home,1,0,0,1,0
307619,27455016,11.0,away,1,1,0,1,1
32624,27455016,77.0,home,2,1,1,2,1
307618,27455019,109.0,away,1,0,0,0,1
18952,27455021,28.0,home,1,0,0,1,0
324502,27455021,35.0,away,1,1,0,1,1
355057,27455021,65.0,away,2,1,1,1,2
49507,27455021,101.0,home,2,1,2,2,2
385612,27455021,103.0,away,3,2,2,2,3
3658,27456761,66.0,home,1,0,0,1,0
53,27457003,1.0,home,1,0,0,1,0
30608,27457003,18.0,home,2,1,0,2,0
61163,27457003,42.0,home,3,2,0,3,0
305603,27457003,65.0,away,1,3,0,3,1
91718,27457003,84.0,home,4,3,1,4,1
336158,27457003,90.0,away,2,4,1,4,2
122273,27457003,96.0,home,5,4,2,5,2
56,27457007,37.0,home,1,0,0,1,0
305606,27457007,77.0,away,1,1,0,1,1
305607,27457009,63.0,away,1,0,0,0,1
57,27457009,65.0,home,1,0,1,1,1
305605,27457012,14.0,away,1,0,0,0,1
336160,27457012,41.0,away,2,0,1,0,2
60,27457017,32.0,home,1,0,0,1,0
30615,27457017,72.0,home,2,1,0,2,0
305610,27457017,97.0,away,1,2,0,2,1
61170,27457017,103.0,home,3,2,1,3,1
61,27457019,5.0,home,1,0,0,1,0
30616,27457019,65.0,home,2,1,0,2,0
61171,27457019,79.0,home,3,2,0,3,0
91726,27457019,99.0,home,4,3,0,4,0
305609,27457020,38.0,away,1,0,0,0,1
59,27457020,86.0,home,1,0,1,1,1
63,27457027,74.0,home,1,0,0,1,0
305613,27457027,103.0,away,1,1,0,1,1
64,27457028,35.0,home,1,0,0,1,0
305614,27457028,65.0,away,1,1,0,1,1
30619,27457028,112.0,home,2,1,1,2,1
309209,27457697,82.0,away,1,0,0,0,1
307620,27457699,19.0,away,1,0,0,0,1
2070,27457699,28.0,home,1,0,1,1,1
32625,27457699,43.0,home,2,1,1,2,1
338175,27457699,69.0,away,2,2,1,2,2
309211,27458324,19.0,away,1,0,0,0,1
3661,27458324,37.0,home,1,0,1,1,1
34216,27458324,67.0,home,2,1,1,2,1
64771,27458324,85.0,home,3,2,1,3,1
309210,27458325,19.0,away,1,0,0,0,1
339765,27458325,36.0,away,2,0,1,0,2
3664,27459207,34.0,home,1,0,0,1,0
3663,27459208,15.0,home,1,0,0,1,0
309213,27459208,31.0,away,1,1,0,1,1
339768,27459208,62.0,away,2,1,1,1,2
34218,27459208,72.0,home,2,1,2,2,2
370323,27459208,79.0,away,3,2,2,2,3
400878,27459208,81.0,away,4,2,3,2,4
431433,27459208,102.0,away,5,2,4,2,5
307622,27459210,38.0,away,1,0,0,0,1
338177,27459210,73.0,away,2,0,1,0,2
368732,27459210,89.0,away,3,0,2,0,3
2072,27459210,103.0,home,1,0,3,1,3
2071,27459211,16.0,home,1,0,0,1,0
32626,27459211,39.0,home,2,1,0,2,0
307621,27459211,94.0,away,1,2,0,2,1
2074,27459213,33.0,home,1,0,0,1,0
307624,27459213,67.0,away,1,1,0,1,1
32629,27459213,86.0,home,2,1,1,2,1
307625,27459214,17.0,away,1,0,0,0,1
2075,27459214,47.0,home,1,0,1,1,1
32630,27459214,106.0,home,2,1,1,2,1
307626,27459215,15.0,away,1,0,0,0,1
2076,27459215,36.0,home,1,0,1,1,1
29118,27459217,31.0,home,1,0,0,1,0
59673,27459217,91.0,home,2,1,0,2,0
334668,27459217,103.0,away,1,2,0,2,1
90228,27459217,105.0,home,3,2,1,3,1
334669,27459219,14.0,away,1,0,0,0,1
29119,27459219,81.0,home,1,0,1,1,1
29120,27459220,70.0,home,1,0,0,1,0
59675,27459220,88.0,home,2,1,0,2,0
90230,27459220,107.0,home,3,2,0,3,0
29121,27459601,30.0,home,1,0,0,1,0
309215,27462649,51.0,away,1,0,0,0,1
309216,27463376,29.0,away,1,0,0,0,1
3666,27463376,71.0,home,1,0,1,1,1
34221,27463376,85.0,home,2,1,1,2,1
64776,27463376,94.0,home,3,2,1,3,1
309218,27463398,4.0,away,1,0,0,0,1
3668,27463398,22.0,home,1,0,1,1,1
3669,27463399,19.0,home,1,0,0,1,0
34224,27463399,22.0,home,2,1,0,2,0
309221,27463400,26.0,away,1,0,0,0,1
3671,27463400,31.0,home,1,0,1,1,1
339776,27463400,81.0,away,2,1,1,1,2
34226,27463400,91.0,home,2,1,2,2,2
370331,27463400,105.0,away,3,2,2,2,3
64781,27463400,109.0,home,3,2,3,3,3
3670,27463401,2.0,home,1,0,0,1,0
2080,27463403,20.0,home,1,0,0,1,0
307630,27463403,42.0,away,1,1,0,1,1
32635,27463403,96.0,home,2,1,1,2,1
307629,27463404,22.0,away,1,0,0,0,1
338184,27463404,41.0,away,2,0,1,0,2
2078,27463405,10.0,home,1,0,0,1,0
4849,27463417,16.0,home,1,0,0,1,0
35404,27463417,85.0,home,2,1,0,2,0
65959,27463417,102.0,home,3,2,0,3,0
4850,27463419,12.0,home,1,0,0,1,0
35405,27463419,38.0,home,2,1,0,2,0
65960,27463419,92.0,home,3,2,0,3,0
96515,27463419,99.0,home,4,3,0,4,0
127070,27463419,107.0,home,5,4,0,5,0
334672,27463493,86.0,away,1,0,0,0,1
29122,27463493,103.0,home,1,0,1,1,1
334673,27463496,28.0,away,1,0,0,0,1
365228,27463496,88.0,away,2,0,1,0,2
18963,27463525,45.0,home,1,0,0,1,0
49518,27463525,79.0,home,2,1,0,2,0
18957,27463527,90.0,home,1,0,0,1,0
324508,27463529,9.0,away,1,0,0,0,1
355063,27463529,41.0,away,2,0,1,0,2
385618,27463529,99.0,away,3,0,2,0,3
18960,27463530,33.0,home,1,0,0,1,0
324510,27463530,103.0,away,1,1,0,1,1
18961,27463531,26.0,home,1,0,0,1,0
49516,27463531,29.0,home,2,1,0,2,0
80071,27463531,35.0,home,3,2,0,3,0
110626,27463531,39.0,home,4,3,0,4,0
324511,27463531,84.0,away,1,4,0,4,1
141181,27463531,108.0,home,5,4,1,5,1
18956,27463532,33.0,home,1,0,0,1,0
324506,27463532,78.0,away,1,1,0,1,1
355061,27463532,80.0,away,2,1,1,1,2
385616,27463532,100.0,away,3,1,2,1,3
324505,27463533,10.0,away,1,0,0,0,1
355060,27463533,66.0,away,2,0,1,0,2
324512,27463535,28.0,away,1,0,0,0,1
18962,27463535,99.0,home,1,0,1,1,1
18959,27463537,17.0,home,1,0,0,1,0
324509,27463537,84.0,away,1,1,0,1,1
355064,27463537,90.0,away,2,1,1,1,2
29130,27464077,15.0,home,1,0,0,1,0
334680,27464077,30.0,away,1,1,0,1,1
59685,27464077,108.0,home,2,1,1,2,1
2081,27464317,70.0,home,1,0,0,1,0
307633,27464319,19.0,away,1,0,0,0,1
2083,27464319,25.0,home,1,0,1,1,1
338188,27464319,92.0,away,2,1,1,1,2
32638,27464319,97.0,home,2,1,2,2,2
307634,27464321,26.0,away,1,0,0,0,1
2084,27464321,35.0,home,1,0,1,1,1
32639,27464321,46.0,home,2,1,1,2,1
307632,27464322,36.0,away,1,0,0,0,1
3673,27464324,18.0,home,1,0,0,1,0
34228,27464324,38.0,home,2,1,0,2,0
309223,27464324,84.0,away,1,2,0,2,1
64783,27464324,99.0,home,3,2,1,3,1
3672,27464325,30.0,home,1,0,0,1,0
34227,27464325,39.0,home,2,1,0,2,0
64782,27464325,67.0,home,3,2,0,3,0
309222,27464325,75.0,away,1,3,0,3,1
29126,27464328,36.0,home,1,0,0,1,0
59681,27464328,108.0,home,2,1,0,2,0
334675,27464329,8.0,away,1,0,0,0,1
365230,27464329,73.0,away,2,0,1,0,2
334674,27464332,15.0,away,1,0,0,0,1
365229,27464332,92.0,away,2,0,1,0,2
29124,27464332,97.0,home,1,0,2,1,2
29128,27464334,34.0,home,1,0,0,1,0
59683,27464334,76.0,home,2,1,0,2,0
334679,27464336,10.0,away,1,0,0,0,1
29129,27464336,85.0,home,1,0,1,1,1
59684,27464336,96.0,home,2,1,1,2,1
29127,27464337,23.0,home,1,0,0,1,0
59682,27464337,35.0,home,2,1,0,2,0
90237,27464337,71.0,home,3,2,0,3,0
334677,27464337,73.0,away,1,3,0,3,1
120792,27464337,74.0,home,4,3,1,4,1
151347,27464337,80.0,home,5,4,1,5,1
309224,27467404,19.0,away,1,0,0,0,1
3674,27467404,39.0,home,1,0,1,1,1
34229,27467404,46.0,home,2,1,1,2,1
339779,27467404,66.0,away,2,2,1,2,2
18964,27467406,12.0,home,1,0,0,1,0
313457,27468365,87.0,away,1,0,0,0,1
313460,27468367,13.0,away,1,0,0,0,1
7910,27468367,91.0,home,1,0,1,1,1
344015,27468367,98.0,away,2,1,1,1,2
38465,27468367,101.0,home,2,1,2,2,2
7909,27468368,11.0,home,1,0,0,1,0
38464,27468368,18.0,home,2,1,0,2,0
69019,27468368,25.0,home,3,2,0,3,0
313459,27468368,75.0,away,1,3,0,3,1
99574,27468368,81.0,home,4,3,1,4,1
344014,27468368,86.0,away,2,4,1,4,2
313458,27468372,39.0,away,1,0,0,0,1
344013,27468372,64.0,away,2,0,1,0,2
7908,27468372,84.0,home,1,0,2,1,2
374568,27468372,109.0,away,3,1,2,1,3
4854,27468436,80.0,home,1,0,0,1,0
310404,27468436,104.0,away,1,1,0,1,1
310402,27468437,9.0,away,1,0,0,0,1
4852,27468437,19.0,home,1,0,1,1,1
35407,27468437,85.0,home,2,1,1,2,1
310406,27468439,6.0,away,1,0,0,0,1
340961,27468439,38.0,away,2,0,1,0,2
371516,27468439,96.0,away,3,0,2,0,3
310405,27468442,85.0,away,1,0,0,0,1
4855,27468442,87.0,home,1,0,1,1,1
340960,27468442,102.0,away,2,1,1,1,2
4853,27468443,17.0,home,1,0,0,1,0
310403,27468443,32.0,away,1,1,0,1,1
340958,27468443,83.0,away,2,1,1,1,2
371513,27468443,90.0,away,3,1,2,1,3
2085,27468452,70.0,home,1,0,0,1,0
32640,27468452,110.0,home,2,1,0,2,0
3675,27468454,111.0,home,1,0,0,1,0
334685,27468494,88.0,away,1,0,0,0,1
334682,27468495,1.0,away,1,0,0,0,1
29132,27468495,4.0,home,1,0,1,1,1
59687,27468495,65.0,home,2,1,1,2,1
29136,27468496,13.0,home,1,0,0,1,0
59691,27468496,18.0,home,2,1,0,2,0
90246,27468496,33.0,home,3,2,0,3,0
120801,27468496,87.0,home,4,3,0,4,0
151356,27468496,103.0,home,5,4,0,5,0
29133,27468498,77.0,home,1,0,0,1,0
59688,27468498,80.0,home,2,1,0,2,0
29131,27468499,84.0,home,1,0,0,1,0
334684,27468500,19.0,away,1,0,0,0,1
29134,27468500,27.0,home,1,0,1,1,1
59689,27468500,71.0,home,2,1,1,2,1
90244,27468500,97.0,home,3,2,1,3,1
29137,27469358,33.0,home,1,0,0,1,0
59692,27469358,42.0,home,2,1,0,2,0
3677,27469448,87.0,home,1,0,0,1,0
34232,27469448,95.0,home,2,1,0,2,0
3676,27469449,18.0,home,1,0,0,1,0
309226,27469449,30.0,away,1,1,0,1,1
3679,27469450,79.0,home,1,0,0,1,0
309231,27469451,92.0,away,1,0,0,0,1
3682,27469453,19.0,home,1,0,0,1,0
34237,27469453,23.0,home,2,1,0,2,0
64792,27469453,33.0,home,3,2,0,3,0
309232,27469453,72.0,away,1,3,0,3,1
339787,27469453,76.0,away,2,3,1,3,2
95347,27469453,87.0,home,4,3,2,4,2
3678,27469454,102.0,home,1,0,0,1,0
309230,27469455,36.0,away,1,0,0,0,1
3680,27469455,38.0,home,1,0,1,1,1
339785,27469455,46.0,away,2,1,1,1,2
34235,27469455,65.0,home,2,1,2,2,2
370340,27469455,88.0,away,3,2,2,2,3
64790,27469455,102.0,home,3,2,3,3,3
307636,27469457,1.0,away,1,0,0,0,1
338191,27469457,10.0,away,2,0,1,0,2
2086,27469457,71.0,home,1,0,2,1,2
324516,27469461,65.0,away,1,0,0,0,1
355071,27469461,74.0,away,2,0,1,0,2
385626,27469461,77.0,away,3,0,2,0,3
18966,27469461,90.0,home,1,0,3,1,3
18967,27469462,21.0,home,1,0,0,1,0
49522,27469462,35.0,home,2,1,0,2,0
80077,27469462,65.0,home,3,2,0,3,0
110632,27469462,72.0,home,4,3,0,4,0
324517,27469462,83.0,away,1,4,0,4,1
141187,27469462,92.0,home,5,4,1,5,1
355072,27469462,96.0,away,2,5,1,5,2
18968,27469463,25.0,home,1,0,0,1,0
324518,27469463,75.0,away,1,1,0,1,1
355073,27469463,93.0,away,2,1,1,1,2
49523,27469463,111.0,home,2,1,2,2,2
18971,27469465,38.0,home,1,0,0,1,0
49526,27469465,84.0,home,2,1,0,2,0
18965,27469466,66.0,home,1,0,0,1,0
324515,27469466,69.0,away,1,1,0,1,1
355070,27469466,85.0,away,2,1,1,1,2
49520,27469466,102.0,home,2,1,2,2,2
385625,27469466,103.0,away,3,2,2,2,3
324523,27469467,78.0,away,1,0,0,0,1
18973,27469467,99.0,home,1,0,1,1,1
18970,27469468,8.0,home,1,0,0,1,0
324520,27469468,41.0,away,1,1,0,1,1
324519,27469469,8.0,away,1,0,0,0,1
355074,27469469,34.0,away,2,0,1,0,2
18969,27469469,45.0,home,1,0,2,1,2
385629,27469469,62.0,away,3,1,2,1,3
49524,27469469,74.0,home,2,1,3,2,3
18972,27469470,38.0,home,1,0,0,1,0
324522,27469470,65.0,away,1,1,0,1,1
49527,27469470,75.0,home,2,1,1,2,1
80082,27469470,81.0,home,3,2,1,3,1
355077,27469470,97.0,away,2,3,1,3,2
29144,27470239,12.0,home,1,0,0,1,0
334694,27470239,38.0,away,1,1,0,1,1
59699,27470239,89.0,home,2,1,1,2,1
90254,27470239,91.0,home,3,2,1,3,1
120809,27470239,106.0,home,4,3,1,4,1
4858,27470364,87.0,home,1,0,0,1,0
35413,27470364,96.0,home,2,1,0,2,0
4859,27470365,79.0,home,1,0,0,1,0
35414,27470365,97.0,home,2,1,0,2,0
4861,27470366,7.0,home,1,0,0,1,0
310411,27470366,31.0,away,1,1,0,1,1
310410,27470368,33.0,away,1,0,0,0,1
4860,27470368,64.0,home,1,0,1,1,1
340965,27470368,76.0,away,2,1,1,1,2
371520,27470368,84.0,away,3,1,2,1,3
35415,27470368,91.0,home,2,1,3,2,3
2087,27470383,70.0,home,1,0,0,1,0
32642,27470383,80.0,home,2,1,0,2,0
307637,27470383,88.0,away,1,2,0,2,1
2089,27470384,77.0,home,1,0,0,1,0
2091,27470385,34.0,home,1,0,0,1,0
307641,27470385,68.0,away,1,1,0,1,1
338196,27470385,77.0,away,2,1,1,1,2
2088,27470386,32.0,home,1,0,0,1,0
32643,27470386,41.0,home,2,1,0,2,0
63198,27470386,73.0,home,3,2,0,3,0
93753,27470386,87.0,home,4,3,0,4,0
2093,27470389,92.0,home,1,0,0,1,0
2092,27470390,16.0,home,1,0,0,1,0
307640,27470391,28.0,away,1,0,0,0,1
2090,27470391,30.0,home,1,0,1,1,1
32645,27470391,85.0,home,2,1,1,2,1
3683,27470393,22.0,home,1,0,0,1,0
34238,27470393,62.0,home,2,1,0,2,0
64793,27470393,84.0,home,3,2,0,3,0
334689,27470402,18.0,away,1,0,0,0,1
365244,27470402,31.0,away,2,0,1,0,2
29139,27470402,99.0,home,1,0,2,1,2
29140,27470403,32.0,home,1,0,0,1,0
59695,27470403,79.0,home,2,1,0,2,0
29141,27470404,36.0,home,1,0,0,1,0
334691,27470404,42.0,away,1,1,0,1,1
59696,27470404,61.0,home,2,1,1,2,1
365246,27470404,77.0,away,2,2,1,2,2
29143,27470405,6.0,home,1,0,0,1,0
334693,27470405,62.0,away,1,1,0,1,1
365248,27470405,67.0,away,2,1,1,1,2
395803,27470405,88.0,away,3,1,2,1,3
334692,27470407,17.0,away,1,0,0,0,1
29142,27470407,28.0,home,1,0,1,1,1
59697,27470407,68.0,home,2,1,1,2,1
90252,27470407,87.0,home,3,2,1,3,1
2096,27473865,28.0,home,1,0,0,1,0
32651,27473865,85.0,home,2,1,0,2,0
2095,27473866,84.0,home,1,0,0,1,0
2094,27473867,10.0,home,1,0,0,1,0
32649,27473867,30.0,home,2,1,0,2,0
63204,27473867,36.0,home,3,2,0,3,0
2097,27474106,45.0,home,1,0,0,1,0
32652,27474106,82.0,home,2,1,0,2,0
307650,27474107,70.0,away,1,0,0,0,1
2099,27474108,36.0,home,1,0,0,1,0
32654,27474108,73.0,home,2,1,0,2,0
307649,27474108,87.0,away,1,2,0,2,1
2098,27474109,84.0,home,1,0,0,1,0
2102,27474110,41.0,home,1,0,0,1,0
32657,27474110,111.0,home,2,1,0,2,0
2101,27474117,24.0,home,1,0,0,1,0
32656,27474117,34.0,home,2,1,0,2,0
307651,27474117,62.0,away,1,2,0,2,1
63211,27474117,95.0,home,3,2,1,3,1
3685,27474867,6.0,home,1,0,0,1,0
34240,27474867,38.0,home,2,1,0,2,0
64795,27474867,45.0,home,3,2,0,3,0
95350,27474867,87.0,home,4,3,0,4,0
125905,27474867,92.0,home,5,4,0,5,0
3686,27474868,5.0,home,1,0,0,1,0
34241,27474868,79.0,home,2,1,0,2,0
64796,27474868,97.0,home,3,2,0,3,0
309236,27474868,102.0,away,1,3,0,3,1
95351,27474868,109.0,home,4,3,1,4,1
309237,27474871,73.0,away,1,0,0,0,1
339792,27474871,96.0,away,2,0,1,0,2
3687,27474871,110.0,home,1,0,2,1,2
309238,27474882,37.0,away,1,0,0,0,1
3688,27474882,108.0,home,1,0,1,1,1
4862,27474909,17.0,home,1,0,0,1,0
35417,27474909,98.0,home,2,1,0,2,0
4864,27474917,90.0,home,1,0,0,1,0
310413,27474919,71.0,away,1,0,0,0,1
2103,27475022,40.0,home,1,0,0,1,0
307653,27475022,69.0,away,1,1,0,1,1
32658,27475022,95.0,home,2,1,1,2,1
29145,27475036,103.0,home,1,0,0,1,0
3689,27475658,38.0,home,1,0,0,1,0
309239,27475658,43.0,away,1,1,0,1,1
34244,27475658,95.0,home,2,1,1,2,1
64799,27475658,102.0,home,3,2,1,3,1
2104,27475661,41.0,home,1,0,0,1,0
32659,27475661,88.0,home,2,1,0,2,0
307655,27475662,21.0,away,1,0,0,0,1
2105,27475662,38.0,home,1,0,1,1,1
32660,27475662,40.0,home,2,1,1,2,1
338210,27475662,108.0,away,2,2,1,2,2
2109,27475664,62.0,home,1,0,0,1,0
307659,27475664,76.0,away,1,1,0,1,1
338214,27475664,108.0,away,2,1,1,1,2
307661,27475665,74.0,away,1,0,0,0,1
338216,27475665,92.0,away,2,0,1,0,2
368771,27475665,94.0,away,3,0,2,0,3
2111,27475665,101.0,home,1,0,3,1,3
307660,27475666,9.0,away,1,0,0,0,1
338215,27475666,40.0,away,2,0,1,0,2
334697,27475711,34.0,away,1,0,0,0,1
29147,27475711,92.0,home,1,0,1,1,1
365252,27475711,97.0,away,2,1,1,1,2
334696,27475726,8.0,away,1,0,0,0,1
29146,27475726,33.0,home,1,0,1,1,1
59701,27475726,89.0,home,2,1,1,2,1
29148,27475728,2.0,home,1,0,0,1,0
334698,27475728,20.0,away,1,1,0,1,1
59703,27475728,71.0,home,2,1,1,2,1
29149,27475731,9.0,home,1,0,0,1,0
59704,27475731,79.0,home,2,1,0,2,0
90259,27475731,88.0,home,3,2,0,3,0
334700,27475733,5.0,away,1,0,0,0,1
29150,27475733,28.0,home,1,0,1,1,1
29151,27475734,9.0,home,1,0,0,1,0
59706,27475734,41.0,home,2,1,0,2,0
90261,27475734,74.0,home,3,2,0,3,0
120816,27475734,109.0,home,4,3,0,4,0
4867,27475753,14.0,home,1,0,0,1,0
35422,27475753,63.0,home,2,1,0,2,0
65977,27475753,69.0,home,3,2,0,3,0
96532,27475753,72.0,home,4,3,0,4,0
127087,27475753,73.0,home,5,4,0,5,0
157642,27475753,81.0,home,6,5,0,6,0
188197,27475753,98.0,home,7,6,0,7,0
4865,27475757,8.0,home,1,0,0,1,0
310415,27475757,46.0,away,1,1,0,1,1
35420,27475757,91.0,home,2,1,1,2,1
4866,27475766,73.0,home,1,0,0,1,0
35421,27475766,98.0,home,2,1,0,2,0
307656,27477345,4.0,away,1,0,0,0,1
338211,27477345,64.0,away,2,0,1,0,2
2106,27477345,80.0,home,1,0,2,1,2
368766,27477345,96.0,away,3,1,2,1,3
5565,27478119,40.0,home,1,0,0,1,0
36120,27478119,62.0,home,2,1,0,2,0
311115,27478119,73.0,away,1,2,0,2,1
311110,27478120,29.0,away,1,0,0,0,1
5560,27478120,39.0,home,1,0,1,1,1
341665,27478120,45.0,away,2,1,1,1,2
311111,27478122,45.0,away,1,0,0,0,1
341666,27478122,65.0,away,2,0,1,0,2
5561,27478122,107.0,home,1,0,2,1,2
36116,27478122,111.0,home,2,1,2,2,2
5562,27478130,67.0,home,1,0,0,1,0
36117,27478130,87.0,home,2,1,0,2,0
5564,27478131,39.0,home,1,0,0,1,0
36119,27478131,86.0,home,2,1,0,2,0
311116,27478134,5.0,away,1,0,0,0,1
5566,27478134,13.0,home,1,0,1,1,1
341671,27478134,28.0,away,2,1,1,1,2
372226,27478134,35.0,away,3,1,2,1,3
402781,27478134,90.0,away,4,1,3,1,4
5567,27478135,75.0,home,1,0,0,1,0
36122,27478135,86.0,home,2,1,0,2,0
23646,27478177,4.0,home,1,0,0,1,0
54201,27478177,35.0,home,2,1,0,2,0
329198,27478180,4.0,away,1,0,0,0,1
329199,27478182,34.0,away,1,0,0,0,1
359754,27478182,46.0,away,2,0,1,0,2
390309,27478182,62.0,away,3,0,2,0,3
420864,27478182,93.0,away,4,0,3,0,4
23650,27478189,4.0,home,1,0,0,1,0
54205,27478189,68.0,home,2,1,0,2,0
329200,27478189,71.0,away,1,2,0,2,1
84760,27478189,77.0,home,3,2,1,3,1
359755,27478189,90.0,away,2,3,1,3,2
390310,27478189,93.0,away,3,3,2,3,3
115315,27478189,95.0,home,4,3,3,4,3
329201,27478190,97.0,away,1,0,0,0,1
315057,27478199,72.0,away,1,0,0,0,1
315061,27478204,27.0,away,1,0,0,0,1
13837,27478206,27.0,home,1,0,0,1,0
44392,27478206,68.0,home,2,1,0,2,0
74947,27478206,84.0,home,3,2,0,3,0
105502,27478206,88.0,home,4,3,0,4,0
136057,27478206,102.0,home,5,4,0,5,0
315058,27478207,4.0,away,1,0,0,0,1
345613,27478207,94.0,away,2,0,1,0,2
319392,27478210,63.0,away,1,0,0,0,1
9510,27478211,104.0,home,1,0,0,1,0
9512,27478213,7.0,home,1,0,0,1,0
315062,27478213,66.0,away,1,1,0,1,1
345617,27478213,77.0,away,2,1,1,1,2
319390,27478214,5.0,away,1,0,0,0,1
13840,27478214,45.0,home,1,0,1,1,1
44395,27478214,86.0,home,2,1,1,2,1
315059,27478215,39.0,away,1,0,0,0,1
